Location,ID,n,X,Y,Zland,Depth,logrho,var_logrho
16194,1,1,511043.13160,4588249.26200,855.32366,0.30480,-999,0.01677
16194,1,2,511043.13160,4588249.26200,855.32366,6.09600,4.33811,0.01677
16194,1,3,511043.13160,4588249.26200,855.32366,12.49680,4.33811,0.01677
16194,1,4,511043.13160,4588249.26200,855.32366,18.59280,5.77070,0.10584
16197,2,1,507780.37037,4596469.98012,860.85578,9.14400,4.33811,0.01677
16197,2,2,507780.37037,4596469.98012,860.85578,10.66800,5.77070,0.10584
16197,2,3,507780.37037,4596469.98012,860.85578,12.19200,4.33811,0.01677
16197,2,4,507780.37037,4596469.98012,860.85578,12.80160,4.99638,0.01018
16197,2,5,507780.37037,4596469.98012,860.85578,20.42160,4.33811,0.01677
16197,2,6,507780.37037,4596469.98012,860.85578,22.86000,4.33811,0.01677
16197,2,7,507780.37037,4596469.98012,860.85578,25.90800,4.99638,0.01018
16197,2,8,507780.37037,4596469.98012,860.85578,31.39440,4.99638,0.01018
16206,3,1,520363.72798,4589763.39057,1113.30638,4.57200,3.45917,0.08093
16206,3,2,520363.72798,4589763.39057,1113.30638,7.62000,5.77070,0.10584
16206,3,3,520363.72798,4589763.39057,1113.30638,12.19200,5.77070,0.10584
16208,4,1,506173.72901,4601319.44351,866.84510,3.04800,4.33811,0.01677
16208,4,2,506173.72901,4601319.44351,866.84510,15.24000,4.33811,0.01677
16208,4,3,506173.72901,4601319.44351,866.84510,24.38400,5.77070,0.10584
16208,4,4,506173.72901,4601319.44351,866.84510,32.00400,5.77070,0.10584
16209,5,1,507780.37037,4596469.98012,860.85578,6.09600,4.33811,0.01677
16209,5,2,507780.37037,4596469.98012,860.85578,10.66800,4.33811,0.01677
16209,5,3,507780.37037,4596469.98012,860.85578,16.76400,4.99638,0.01018
16209,5,4,507780.37037,4596469.98012,860.85578,22.86000,4.99638,0.01018
16209,5,5,507780.37037,4596469.98012,860.85578,24.38400,4.99638,0.01018
16213,6,1,520364.33719,4586532.41058,1214.23786,7.62000,3.45917,0.08093
16213,6,2,520364.33719,4586532.41058,1214.23786,34.13760,5.77070,0.10584
16213,6,3,520364.33719,4586532.41058,1214.23786,38.10000,3.45917,0.08093
16213,6,4,520364.33719,4586532.41058,1214.23786,62.48400,5.77070,0.10584
16213,6,5,520364.33719,4586532.41058,1214.23786,88.39200,5.77070,0.10584
16225,7,1,511043.13160,4588249.26200,855.32366,2.13360,4.33811,0.01677
16225,7,2,511043.13160,4588249.26200,855.32366,6.40080,4.78783,0.00684
16225,7,3,511043.13160,4588249.26200,855.32366,24.07920,4.33811,0.01677
16225,7,4,511043.13160,4588249.26200,855.32366,38.10000,4.99638,0.01018
16225,7,5,511043.13160,4588249.26200,855.32366,45.72000,4.99638,0.01018
16242,8,1,506216.31680,4591478.45288,1217.03592,4.26720,4.33811,0.01677
16242,8,2,506216.31680,4591478.45288,1217.03592,23.16480,4.99638,0.01018
16242,8,3,506216.31680,4591478.45288,1217.03592,27.43200,4.33811,0.01677
16242,8,4,506216.31680,4591478.45288,1217.03592,32.30880,4.78783,0.00684
16245,9,1,518711.98217,4593045.13266,974.91804,1.21920,4.33811,0.01677
16245,9,2,518711.98217,4593045.13266,974.91804,4.87680,4.99638,0.01018
16245,9,3,518711.98217,4593045.13266,974.91804,9.75360,4.33811,0.01677
16245,9,4,518711.98217,4593045.13266,974.91804,11.58240,4.33811,0.01677
16245,9,5,518711.98217,4593045.13266,974.91804,14.93520,4.33811,0.01677
16245,9,6,518711.98217,4593045.13266,974.91804,15.54480,5.77070,0.10584
16245,9,7,518711.98217,4593045.13266,974.91804,42.67200,3.45917,0.08093
16246,10,1,506603.57971,4596266.69777,881.10974,7.31520,4.99638,0.01018
16246,10,2,506603.57971,4596266.69777,881.10974,16.76400,4.33811,0.01677
16246,10,3,506603.57971,4596266.69777,881.10974,56.99760,4.99638,0.01018
16246,10,4,506603.57971,4596266.69777,881.10974,73.15200,3.45917,0.08093
16252,11,1,517079.20117,4593100.35064,959.07454,9.14400,4.33811,0.01677
16252,11,2,517079.20117,4593100.35064,959.07454,21.33600,5.77070,0.10584
16252,11,3,517079.20117,4593100.35064,959.07454,27.43200,5.77070,0.10584
16252,11,4,517079.20117,4593100.35064,959.07454,38.10000,5.77070,0.10584
16252,11,5,517079.20117,4593100.35064,959.07454,41.14800,5.77070,0.10584
16252,11,6,517079.20117,4593100.35064,959.07454,47.54880,5.77070,0.10584
16255,12,1,507786.21968,4606169.23151,833.50913,1.52400,4.33811,0.01677
16255,12,2,507786.21968,4606169.23151,833.50913,9.14400,4.33811,0.01677
16255,12,3,507786.21968,4606169.23151,833.50913,12.19200,4.99638,0.01018
16255,12,4,507786.21968,4606169.23151,833.50913,21.33600,4.33811,0.01677
16255,12,5,507786.21968,4606169.23151,833.50913,25.90800,4.33811,0.01677
16255,12,6,507786.21968,4606169.23151,833.50913,28.95600,4.33811,0.01677
16255,12,7,507786.21968,4606169.23151,833.50913,35.05200,4.99638,0.01018
16264,13,1,511061.44593,4604561.25176,965.14615,1.52400,4.33811,0.01677
16264,13,2,511061.44593,4604561.25176,965.14615,3.04800,4.33811,0.01677
16264,13,3,511061.44593,4604561.25176,965.14615,4.57200,4.99638,0.01018
16264,13,4,511061.44593,4604561.25176,965.14615,12.19200,4.33811,0.01677
16264,13,5,511061.44593,4604561.25176,965.14615,12.80160,4.99638,0.01018
16264,13,6,511061.44593,4604561.25176,965.14615,15.24000,4.33811,0.01677
16264,13,7,511061.44593,4604561.25176,965.14615,22.86000,4.33811,0.01677
16273,14,1,512681.49560,4589913.28800,847.92312,2.43840,4.78783,0.00684
16273,14,2,512681.49560,4589913.28800,847.92312,42.67200,5.77070,0.10584
16273,14,3,512681.49560,4589913.28800,847.92312,73.15200,4.99638,0.01018
16276,15,1,515673.01657,4589909.33255,1040.12695,8.53440,4.99638,0.01018
16276,15,2,515673.01657,4589909.33255,1040.12695,10.66800,5.77070,0.10584
16276,15,3,515673.01657,4589909.33255,1040.12695,15.24000,5.77070,0.10584
16277,16,1,501315.90390,4601331.64903,937.22647,1.82880,4.33811,0.01677
16277,16,2,501315.90390,4601331.64903,937.22647,7.62000,4.33811,0.01677
16277,16,3,501315.90390,4601331.64903,937.22647,15.24000,4.33811,0.01677
16277,16,4,501315.90390,4601331.64903,937.22647,18.59280,4.99638,0.01018
16277,16,5,501315.90390,4601331.64903,937.22647,24.07920,4.99638,0.01018
16277,16,6,501315.90390,4601331.64903,937.22647,25.29840,4.99638,0.01018
16277,16,7,501315.90390,4601331.64903,937.22647,29.26080,4.99638,0.01018
16277,16,8,501315.90390,4601331.64903,937.22647,30.48000,4.99638,0.01018
16294,17,1,518708.51011,4591426.87357,1014.20371,3.04800,4.33811,0.01677
16294,17,2,518708.51011,4591426.87357,1014.20371,6.09600,5.77070,0.10584
16294,17,3,518708.51011,4591426.87357,1014.20371,12.19200,5.77070,0.10584
16294,17,4,518708.51011,4591426.87357,1014.20371,15.84960,5.77070,0.10584
16298,18,1,506190.83840,4596422.71513,927.22903,6.09600,5.77070,0.10584
16298,18,2,506190.83840,4596422.71513,927.22903,27.43200,4.99638,0.01018
16298,18,3,506190.83840,4596422.71513,927.22903,30.48000,5.77070,0.10584
16298,18,4,506190.83840,4596422.71513,927.22903,45.72000,5.77070,0.10584
16298,18,5,506190.83840,4596422.71513,927.22903,51.20640,5.77070,0.10584
16311,19,1,512663.85832,4596487.54391,837.39533,18.59280,5.77070,0.10584
16311,19,2,512663.85832,4596487.54391,837.39533,24.68880,5.77070,0.10584
16326,20,1,512664.16984,4581827.05055,939.48504,0.30480,5.77070,0.10584
16326,20,2,512664.16984,4581827.05055,939.48504,3.35280,-999,0.01018
16326,20,3,512664.16984,4581827.05055,939.48504,9.14400,4.99638,0.01018
16326,20,4,512664.16984,4581827.05055,939.48504,10.36320,5.77070,0.10584
16326,20,5,512664.16984,4581827.05055,939.48504,15.24000,5.77070,0.10584
16326,20,6,512664.16984,4581827.05055,939.48504,15.84960,5.77070,0.10584
16326,20,7,512664.16984,4581827.05055,939.48504,24.38400,5.77070,0.10584
16328,21,1,506226.45634,4586560.71549,1242.78238,3.65760,5.77070,0.10584
16328,21,2,506226.45634,4586560.71549,1242.78238,5.48640,4.33811,0.01677
16328,21,3,506226.45634,4586560.71549,1242.78238,7.31520,5.77070,0.10584
16328,21,4,506226.45634,4586560.71549,1242.78238,41.14800,5.77070,0.10584
16337,22,1,511047.91620,4609387.51266,967.38948,3.04800,4.33811,0.01677
16337,22,2,511047.91620,4609387.51266,967.38948,10.66800,4.33811,0.01677
16337,22,3,511047.91620,4609387.51266,967.38948,19.81200,-999,0.01018
16337,22,4,511047.91620,4609387.51266,967.38948,25.60320,4.99638,0.01018
16337,22,5,511047.91620,4609387.51266,967.38948,27.12720,4.33811,0.01677
16347,23,1,506104.33041,4609457.67751,822.55462,2.13360,4.99638,0.01018
16347,23,2,506104.33041,4609457.67751,822.55462,5.18160,4.99638,0.01018
16347,23,3,506104.33041,4609457.67751,822.55462,10.66800,4.33811,0.01677
16347,23,4,506104.33041,4609457.67751,822.55462,18.28800,4.33811,0.01677
16347,23,5,506104.33041,4609457.67751,822.55462,21.33600,5.77070,0.10584
16347,23,6,506104.33041,4609457.67751,822.55462,24.38400,4.99638,0.01018
16347,23,7,506104.33041,4609457.67751,822.55462,27.43200,5.77070,0.10584
16347,23,8,506104.33041,4609457.67751,822.55462,32.91840,4.99638,0.01018
16347,23,9,506104.33041,4609457.67751,822.55462,37.49040,4.99638,0.01018
16351,24,1,507765.58385,4587471.49580,940.98466,1.52400,4.33811,0.01677
16351,24,2,507765.58385,4587471.49580,940.98466,7.62000,4.99638,0.01018
16351,24,3,507765.58385,4587471.49580,940.98466,10.66800,4.99638,0.01018
16351,24,4,507765.58385,4587471.49580,940.98466,15.24000,5.77070,0.10584
16351,24,5,507765.58385,4587471.49580,940.98466,19.81200,3.45917,0.08093
16351,24,6,507765.58385,4587471.49580,940.98466,36.57600,3.45917,0.08093
16356,25,1,507796.85241,4599696.72870,857.85350,15.84960,4.33811,0.01677
16356,25,2,507796.85241,4599696.72870,857.85350,21.64080,5.77070,0.10584
16356,25,3,507796.85241,4599696.72870,857.85350,25.90800,5.77070,0.10584
16356,25,4,507796.85241,4599696.72870,857.85350,32.00400,5.77070,0.10584
16358,26,1,501320.49527,4607767.37739,845.29270,0.91440,4.33811,0.01677
16358,26,2,501320.49527,4607767.37739,845.29270,7.01040,4.33811,0.01677
16358,26,3,501320.49527,4607767.37739,845.29270,22.86000,5.77070,0.10584
16358,26,4,501320.49527,4607767.37739,845.29270,25.90800,4.99638,0.01018
16358,26,5,501320.49527,4607767.37739,845.29270,30.48000,4.33811,0.01677
16358,26,6,501320.49527,4607767.37739,845.29270,36.57600,4.99638,0.01018
16358,26,7,501320.49527,4607767.37739,845.29270,41.75760,5.77070,0.10584
16362,27,1,509466.00749,4589882.73680,877.50091,4.57200,5.77070,0.10584
16362,27,2,509466.00749,4589882.73680,877.50091,10.66800,5.77070,0.10584
16362,27,3,509466.00749,4589882.73680,877.50091,24.38400,5.77070,0.10584
16362,27,4,509466.00749,4589882.73680,877.50091,30.48000,4.33811,0.01677
16363,28,1,511019.30455,4586644.78005,862.29444,0.91440,4.33811,0.01677
16363,28,2,511019.30455,4586644.78005,862.29444,4.57200,4.33811,0.01677
16363,28,3,511019.30455,4586644.78005,862.29444,15.24000,4.99638,0.01018
16363,28,4,511019.30455,4586644.78005,862.29444,30.48000,3.45917,0.08093
16367,29,1,506190.83840,4596422.71513,927.22903,3.04800,4.99638,0.01018
16367,29,2,506190.83840,4596422.71513,927.22903,6.09600,4.33811,0.01677
16367,29,3,506190.83840,4596422.71513,927.22903,15.24000,4.33811,0.01677
16367,29,4,506190.83840,4596422.71513,927.22903,21.33600,4.33811,0.01677
16367,29,5,506190.83840,4596422.71513,927.22903,28.95600,4.33811,0.01677
16367,29,6,506190.83840,4596422.71513,927.22903,35.05200,4.99638,0.01018
16367,29,7,506190.83840,4596422.71513,927.22903,41.14800,3.45917,0.08093
16367,29,8,506190.83840,4596422.71513,927.22903,44.19600,3.45917,0.08093
16367,29,9,506190.83840,4596422.71513,927.22903,47.24400,5.77070,0.10584
16367,29,10,506190.83840,4596422.71513,927.22903,65.53200,5.77070,0.10584
16369,30,1,517073.54269,4596403.83845,1030.40078,3.04800,4.33811,0.01677
16369,30,2,517073.54269,4596403.83845,1030.40078,4.87680,5.77070,0.10584
16369,30,3,517073.54269,4596403.83845,1030.40078,10.36320,5.77070,0.10584
16381,31,1,512668.88300,4604557.28015,828.72072,11.58240,4.33811,0.01677
16381,31,2,512668.88300,4604557.28015,828.72072,12.19200,4.33811,0.01677
16381,31,3,512668.88300,4604557.28015,828.72072,15.24000,4.33811,0.01677
16381,31,4,512668.88300,4604557.28015,828.72072,16.76400,4.33811,0.01677
16381,31,5,512668.88300,4604557.28015,828.72072,18.28800,4.33811,0.01677
16381,31,6,512668.88300,4604557.28015,828.72072,19.81200,4.78783,0.00684
16381,31,7,512668.88300,4604557.28015,828.72072,21.33600,4.33811,0.01677
16381,31,8,512668.88300,4604557.28015,828.72072,23.16480,4.99638,0.01018
16382,32,1,501320.49527,4607767.37739,845.29270,3.04800,4.33811,0.01677
16382,32,2,501320.49527,4607767.37739,845.29270,9.14400,5.77070,0.10584
16382,32,3,501320.49527,4607767.37739,845.29270,27.43200,5.77070,0.10584
16387,33,1,511043.13160,4588249.26200,855.32366,3.65760,4.33811,0.01677
16387,33,2,511043.13160,4588249.26200,855.32366,5.48640,4.99638,0.01018
16387,33,3,511043.13160,4588249.26200,855.32366,12.49680,4.99638,0.01018
16387,33,4,511043.13160,4588249.26200,855.32366,14.63040,4.78783,0.00684
16387,33,5,511043.13160,4588249.26200,855.32366,18.59280,4.33811,0.01677
16390,34,1,507850.19880,4588205.48021,942.48732,15.54480,4.33811,0.01677
16390,34,2,507850.19880,4588205.48021,942.48732,19.81200,5.77070,0.10584
16393,35,1,514275.54451,4583456.07665,871.92612,4.57200,5.77070,0.10584
16393,35,2,514275.54451,4583456.07665,871.92612,6.09600,4.33811,0.01677
16393,35,3,514275.54451,4583456.07665,871.92612,15.84960,4.99638,0.01018
16398,36,1,507795.08803,4601327.98590,995.66273,6.09600,4.33811,0.01677
16398,36,2,507795.08803,4601327.98590,995.66273,10.66800,4.99638,0.01018
16398,36,3,507795.08803,4601327.98590,995.66273,21.33600,5.77070,0.10584
16398,36,4,507795.08803,4601327.98590,995.66273,21.94560,5.77070,0.10584
16398,36,5,507795.08803,4601327.98590,995.66273,24.38400,5.77070,0.10584
16410,37,1,517076.82663,4594738.09697,974.55228,10.66800,4.99638,0.01018
16410,37,2,517076.82663,4594738.09697,974.55228,12.19200,4.33811,0.01677
16410,37,3,517076.82663,4594738.09697,974.55228,18.28800,4.33811,0.01677
16410,37,4,517076.82663,4594738.09697,974.55228,19.81200,4.33811,0.01677
16410,37,5,517076.82663,4594738.09697,974.55228,22.86000,4.33811,0.01677
16410,37,6,517076.82663,4594738.09697,974.55228,27.43200,4.99638,0.01018
16410,37,7,517076.82663,4594738.09697,974.55228,31.39440,5.77070,0.10584
16424,38,1,509392.99129,4596482.50809,842.78724,10.97280,4.33811,0.01677
16424,38,2,509392.99129,4596482.50809,842.78724,13.71600,4.99638,0.01018
16424,38,3,509392.99129,4596482.50809,842.78724,15.84960,4.78783,0.00684
16425,39,1,509466.00749,4589882.73680,877.50091,1.21920,4.33811,0.01677
16425,39,2,509466.00749,4589882.73680,877.50091,5.79120,5.77070,0.10584
16425,39,3,509466.00749,4589882.73680,877.50091,7.31520,4.33811,0.01677
16425,39,4,509466.00749,4589882.73680,877.50091,10.36320,4.78783,0.00684
16425,39,5,509466.00749,4589882.73680,877.50091,11.88720,4.78783,0.00684
16425,39,6,509466.00749,4589882.73680,877.50091,12.19200,5.77070,0.10584
16426,40,1,511058.30797,4581786.03218,913.28138,10.66800,5.77070,0.10584
16426,40,2,511058.30797,4581786.03218,913.28138,27.43200,5.77070,0.10584
16426,40,3,511058.30797,4581786.03218,913.28138,35.05200,5.77070,0.10584
16426,40,4,511058.30797,4581786.03218,913.28138,36.57600,4.33811,0.01677
16426,40,5,511058.30797,4581786.03218,913.28138,38.10000,4.33811,0.01677
16426,40,6,511058.30797,4581786.03218,913.28138,39.62400,4.33811,0.01677
16426,40,7,511058.30797,4581786.03218,913.28138,41.14800,5.77070,0.10584
16438,41,1,507780.37037,4596469.98012,860.85578,7.92480,5.77070,0.10584
16438,41,2,507780.37037,4596469.98012,860.85578,10.36320,4.33811,0.01677
16438,41,3,507780.37037,4596469.98012,860.85578,12.19200,5.77070,0.10584
16438,41,4,507780.37037,4596469.98012,860.85578,13.71600,4.33811,0.01677
16438,41,5,507780.37037,4596469.98012,860.85578,14.02080,4.99638,0.01018
16438,41,6,507780.37037,4596469.98012,860.85578,18.28800,4.33811,0.01677
16438,41,7,507780.37037,4596469.98012,860.85578,19.81200,4.99638,0.01018
16438,41,8,507780.37037,4596469.98012,860.85578,21.03120,4.33811,0.01677
16438,41,9,507780.37037,4596469.98012,860.85578,21.94560,4.99638,0.01018
16438,41,10,507780.37037,4596469.98012,860.85578,22.25040,4.78783,0.00684
16438,41,11,507780.37037,4596469.98012,860.85578,25.29840,4.99638,0.01018
16446,42,1,514275.10423,4594848.05357,881.95099,0.30480,4.33811,0.01677
16446,42,2,514275.10423,4594848.05357,881.95099,11.27760,4.99638,0.01018
16446,42,3,514275.10423,4594848.05357,881.95099,29.87040,4.78783,0.00684
16446,42,4,514275.10423,4594848.05357,881.95099,33.22320,4.78783,0.00684
16446,42,5,514275.10423,4594848.05357,881.95099,51.81600,5.77070,0.10584
16449,43,1,514275.10423,4594848.05357,881.95099,1.82880,4.33811,0.01677
16449,43,2,514275.10423,4594848.05357,881.95099,12.19200,4.33811,0.01677
16449,43,3,514275.10423,4594848.05357,881.95099,22.86000,4.33811,0.01677
16449,43,4,514275.10423,4594848.05357,881.95099,27.43200,4.33811,0.01677
16449,43,5,514275.10423,4594848.05357,881.95099,33.52800,5.77070,0.10584
16449,43,6,514275.10423,4594848.05357,881.95099,40.23360,5.77070,0.10584
16453,44,1,504589.01234,4598046.93664,911.41601,3.04800,4.33811,0.01677
16453,44,2,504589.01234,4598046.93664,911.41601,6.09600,5.77070,0.10584
16453,44,3,504589.01234,4598046.93664,911.41601,12.19200,5.77070,0.10584
16453,44,4,504589.01234,4598046.93664,911.41601,13.71600,5.77070,0.10584
16458,45,1,504585.01342,4599662.68436,935.19650,0.30480,4.33811,0.01677
16458,45,2,504585.01342,4599662.68436,935.19650,4.57200,4.33811,0.01677
16458,45,3,504585.01342,4599662.68436,935.19650,6.40080,4.33811,0.01677
16458,45,4,504585.01342,4599662.68436,935.19650,10.66800,4.33811,0.01677
16458,45,5,504585.01342,4599662.68436,935.19650,11.27760,4.99638,0.01018
16458,45,6,504585.01342,4599662.68436,935.19650,18.28800,4.33811,0.01677
16458,45,7,504585.01342,4599662.68436,935.19650,20.42160,5.77070,0.10584
16458,45,8,504585.01342,4599662.68436,935.19650,24.68880,4.33811,0.01677
16458,45,9,504585.01342,4599662.68436,935.19650,25.60320,4.99638,0.01018
16458,45,10,504585.01342,4599662.68436,935.19650,27.43200,5.77070,0.10584
16458,45,11,504585.01342,4599662.68436,935.19650,30.48000,4.33811,0.01677
16463,46,1,504589.01234,4598046.93664,911.41601,9.14400,5.77070,0.10584
16463,46,2,504589.01234,4598046.93664,911.41601,12.19200,5.77070,0.10584
16463,46,3,504589.01234,4598046.93664,911.41601,12.49680,4.99638,0.01018
16463,46,4,504589.01234,4598046.93664,911.41601,17.37360,5.77070,0.10584
16463,46,5,504589.01234,4598046.93664,911.41601,17.67840,4.99638,0.01018
16463,46,6,504589.01234,4598046.93664,911.41601,22.86000,4.99638,0.01018
16463,46,7,504589.01234,4598046.93664,911.41601,24.38400,4.99638,0.01018
16463,46,8,504589.01234,4598046.93664,911.41601,28.95600,5.77070,0.10584
16463,46,9,504589.01234,4598046.93664,911.41601,30.48000,5.77070,0.10584
16468,47,1,514275.27309,4591578.33404,856.89948,20.72640,4.33811,0.01677
16468,47,2,514275.27309,4591578.33404,856.89948,21.33600,4.99638,0.01018
16468,47,3,514275.27309,4591578.33404,856.89948,29.26080,4.33811,0.01677
16468,47,4,514275.27309,4591578.33404,856.89948,30.48000,4.78783,0.00684
16469,48,1,518918.04398,4604389.88197,891.38455,6.09600,4.33811,0.01677
16469,48,2,518918.04398,4604389.88197,891.38455,12.19200,4.33811,0.01677
16469,48,3,518918.04398,4604389.88197,891.38455,12.80160,4.33811,0.01677
16469,48,4,518918.04398,4604389.88197,891.38455,24.38400,5.77070,0.10584
16469,48,5,518918.04398,4604389.88197,891.38455,42.67200,5.77070,0.10584
16470,49,1,507780.37037,4596469.98012,860.85578,1.52400,-999,0.01018
16470,49,2,507780.37037,4596469.98012,860.85578,6.09600,4.99638,0.01018
16470,49,3,507780.37037,4596469.98012,860.85578,10.66800,4.99638,0.01018
16470,49,4,507780.37037,4596469.98012,860.85578,12.19200,4.33811,0.01677
16470,49,5,507780.37037,4596469.98012,860.85578,13.71600,4.99638,0.01018
16470,49,6,507780.37037,4596469.98012,860.85578,18.28800,4.99638,0.01018
16470,49,7,507780.37037,4596469.98012,860.85578,19.81200,4.99638,0.01018
16470,49,8,507780.37037,4596469.98012,860.85578,25.29840,4.99638,0.01018
16470,49,9,507780.37037,4596469.98012,860.85578,27.12720,4.99638,0.01018
16470,49,10,507780.37037,4596469.98012,860.85578,27.43200,4.99638,0.01018
16470,49,11,507780.37037,4596469.98012,860.85578,28.95600,4.99638,0.01018
16470,49,12,507780.37037,4596469.98012,860.85578,30.17520,4.99638,0.01018
16470,49,13,507780.37037,4596469.98012,860.85578,31.39440,4.78783,0.00684
16480,50,1,511038.60837,4583420.26736,878.61648,10.97280,4.99638,0.01018
16480,50,2,511038.60837,4583420.26736,878.61648,13.71600,5.77070,0.10584
16480,50,3,511038.60837,4583420.26736,878.61648,17.37360,5.77070,0.10584
16480,50,4,511038.60837,4583420.26736,878.61648,25.90800,5.77070,0.10584
16480,50,5,511038.60837,4583420.26736,878.61648,29.87040,5.77070,0.10584
16486,51,1,520364.33719,4586532.41058,1214.23786,18.28800,3.45917,0.08093
16486,51,2,520364.33719,4586532.41058,1214.23786,50.29200,3.45917,0.08093
16486,51,3,520364.33719,4586532.41058,1214.23786,56.38800,4.33811,0.01677
16487,52,1,507850.19880,4588205.48021,942.48732,3.96240,-999,0.01018
16487,52,2,507850.19880,4588205.48021,942.48732,5.79120,4.99638,0.01018
16497,53,1,511034.82220,4585044.02218,887.23622,3.04800,4.33811,0.01677
16497,53,2,511034.82220,4585044.02218,887.23622,9.14400,4.33811,0.01677
16497,53,3,511034.82220,4585044.02218,887.23622,12.19200,3.45917,0.08093
16497,53,4,511034.82220,4585044.02218,887.23622,27.43200,5.77070,0.10584
16499,54,1,506188.14684,4594798.96479,896.91058,0.30480,-999,0.10584
16499,54,2,506188.14684,4594798.96479,896.91058,7.31520,5.77070,0.10584
16499,54,3,506188.14684,4594798.96479,896.91058,9.14400,4.33811,0.01677
16499,54,4,506188.14684,4594798.96479,896.91058,28.95600,4.99638,0.01018
16503,55,1,512655.36786,4585067.54615,860.35286,0.60960,4.33811,0.01677
16503,55,2,512655.36786,4585067.54615,860.35286,6.09600,4.33811,0.01677
16503,55,3,512655.36786,4585067.54615,860.35286,7.31520,4.78783,0.00684
16503,55,4,512655.36786,4585067.54615,860.35286,9.44880,4.78783,0.00684
16503,55,5,512655.36786,4585067.54615,860.35286,25.29840,4.78783,0.00684
16503,55,6,512655.36786,4585067.54615,860.35286,25.90800,4.78783,0.00684
16503,55,7,512655.36786,4585067.54615,860.35286,31.69920,4.78783,0.00684
16503,55,8,512655.36786,4585067.54615,860.35286,35.05200,4.78783,0.00684
16503,55,9,512655.36786,4585067.54615,860.35286,35.35680,4.78783,0.00684
16503,55,10,512655.36786,4585067.54615,860.35286,35.66160,4.78783,0.00684
16503,55,11,512655.36786,4585067.54615,860.35286,38.40480,5.77070,0.10584
16503,55,12,512655.36786,4585067.54615,860.35286,39.31920,4.78783,0.00684
16503,55,13,512655.36786,4585067.54615,860.35286,39.92880,4.33811,0.01677
16503,55,14,512655.36786,4585067.54615,860.35286,40.53840,5.77070,0.10584
16506,56,1,514208.41099,4612563.29316,937.26914,1.21920,4.33811,0.01677
16506,56,2,514208.41099,4612563.29316,937.26914,3.65760,4.33811,0.01677
16506,56,3,514208.41099,4612563.29316,937.26914,7.62000,-999,0.01018
16506,56,4,514208.41099,4612563.29316,937.26914,10.66800,4.99638,0.01018
16506,56,5,514208.41099,4612563.29316,937.26914,12.80160,4.99638,0.01018
16506,56,6,514208.41099,4612563.29316,937.26914,18.28800,5.77070,0.10584
16506,56,7,514208.41099,4612563.29316,937.26914,24.38400,4.99638,0.01018
16506,56,8,514208.41099,4612563.29316,937.26914,31.69920,5.77070,0.10584
16506,56,9,514208.41099,4612563.29316,937.26914,34.13760,4.99638,0.01018
16506,56,10,514208.41099,4612563.29316,937.26914,38.10000,5.77070,0.10584
16517,57,1,509435.19003,4588223.50189,943.53888,0.30480,4.33811,0.01677
16517,57,2,509435.19003,4588223.50189,943.53888,6.09600,4.33811,0.01677
16517,57,3,509435.19003,4588223.50189,943.53888,8.53440,4.99638,0.01018
16517,57,4,509435.19003,4588223.50189,943.53888,10.97280,5.77070,0.10584
16539,58,1,507850.19880,4588205.48021,942.48732,0.91440,4.33811,0.01677
16539,58,2,507850.19880,4588205.48021,942.48732,10.66800,5.77070,0.10584
16539,58,3,507850.19880,4588205.48021,942.48732,25.90800,5.77070,0.10584
16539,58,4,507850.19880,4588205.48021,942.48732,27.43200,5.77070,0.10584
16561,59,1,515908.58767,4601246.08472,876.94618,1.52400,4.33811,0.01677
16561,59,2,515908.58767,4601246.08472,876.94618,6.09600,4.33811,0.01677
16561,59,3,515908.58767,4601246.08472,876.94618,18.28800,3.45917,0.08093
16561,59,4,515908.58767,4601246.08472,876.94618,42.67200,3.45917,0.08093
16564,60,1,511058.30797,4581786.03218,913.28138,3.04800,4.78783,0.00684
16564,60,2,511058.30797,4581786.03218,913.28138,8.53440,5.77070,0.10584
16564,60,3,511058.30797,4581786.03218,913.28138,12.80160,5.77070,0.10584
16564,60,4,511058.30797,4581786.03218,913.28138,14.32560,5.77070,0.10584
16564,60,5,511058.30797,4581786.03218,913.28138,19.81200,5.77070,0.10584
16564,60,6,511058.30797,4581786.03218,913.28138,26.21280,5.77070,0.10584
16564,60,7,511058.30797,4581786.03218,913.28138,41.14800,5.77070,0.10584
16564,60,8,511058.30797,4581786.03218,913.28138,52.73040,5.77070,0.10584
16564,60,9,511058.30797,4581786.03218,913.28138,64.00800,5.77070,0.10584
16564,60,10,511058.30797,4581786.03218,913.28138,82.29600,5.77070,0.10584
16564,60,11,511058.30797,4581786.03218,913.28138,88.39200,5.77070,0.10584
16564,60,12,511058.30797,4581786.03218,913.28138,91.44000,5.77070,0.10584
16566,61,1,506672.80288,4603144.46391,866.20198,3.65760,4.99638,0.01018
16566,61,2,506672.80288,4603144.46391,866.20198,5.48640,4.99638,0.01018
16566,61,3,506672.80288,4603144.46391,866.20198,13.71600,4.33811,0.01677
16566,61,4,506672.80288,4603144.46391,866.20198,18.28800,5.77070,0.10584
16566,61,5,506672.80288,4603144.46391,866.20198,28.95600,5.77070,0.10584
16566,61,6,506672.80288,4603144.46391,866.20198,33.52800,5.77070,0.10584
16566,61,7,506672.80288,4603144.46391,866.20198,36.57600,5.77070,0.10584
16566,61,8,506672.80288,4603144.46391,866.20198,38.10000,5.77070,0.10584
